season,yr,mnth,hr,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,casual,registered,cnt
4,1,11,23,0,6,0,1,0.32,0.3333,0.57,0.1045,15,133,148
3,1,9,13,0,3,1,1,0.7,0.6364,0.34,0.1343,85,238,323
1,0,3,10,0,1,1,1,0.24,0.2121,0.6,0.2985,15,43,58
1,1,2,15,0,0,0,1,0.36,0.3485,0.29,0.0,72,281,353
1,1,1,9,0,0,0,1,0.32,0.3333,0.53,0.1343,23,102,125
4,0,11,1,0,2,1,3,0.4,0.4091,0.94,0.1343,1,5,6
2,0,5,18,0,0,0,1,0.66,0.6212,0.61,0.2239,120,238,358
3,1,8,16,0,6,0,1,0.9,0.8182,0.39,0.2985,197,253,450
1,0,12,7,0,5,1,1,0.38,0.3939,0.82,0.2239,4,88,92
1,1,3,8,0,4,1,1,0.44,0.4394,0.77,0.1045,21,602,623
2,1,6,13,0,5,1,1,0.74,0.6515,0.37,0.2537,129,287,416
1,1,2,10,0,1,1,1,0.32,0.303,0.45,0.2537,16,88,104
2,0,3,1,0,2,1,1,0.24,0.2121,0.32,0.2985,0,4,4
2,0,5,20,0,6,0,1,0.62,0.6061,0.61,0.0,84,164,248
1,1,1,10,0,0,0,1,0.3,0.3182,0.81,0.1045,18,52,70
3,1,9,21,0,4,1,1,0.56,0.5303,0.64,0.19399999999999998,28,246,274
4,1,11,6,0,5,1,1,0.2,0.2576,0.86,0.0,2,104,106
3,0,8,9,0,3,1,1,0.74,0.6667,0.48,0.0896,31,178,209
3,0,9,9,0,1,1,1,0.64,0.6061,0.69,0.0,21,155,176
4,1,10,15,0,4,1,1,0.72,0.6667,0.54,0.2836,77,248,325
4,1,10,15,0,2,1,3,0.3,0.2879,0.87,0.2537,10,114,124
3,0,9,15,0,3,1,1,0.78,0.7121,0.49,0.2537,30,146,176
3,1,8,22,0,5,1,3,0.66,0.2424,0.83,0.19399999999999998,43,170,213
4,1,11,17,0,6,0,1,0.38,0.3939,0.4,0.1642,101,302,403
4,1,9,0,0,2,1,1,0.46,0.4545,0.67,0.1642,8,56,64
4,1,11,20,0,3,1,1,0.3,0.3182,0.52,0.0896,15,252,267
1,0,1,14,0,5,1,3,0.22,0.2727,0.8,0.0,2,36,38
4,1,10,21,0,0,0,1,0.56,0.5303,0.73,0.4478,40,156,196
3,1,9,13,0,6,0,2,0.82,0.7727,0.52,0.0896,237,267,504
3,1,8,12,0,2,1,2,0.8,0.7576,0.55,0.1343,86,197,283
4,0,11,13,0,0,0,1,0.46,0.4545,0.51,0.1642,105,209,314
3,1,7,21,0,6,0,1,0.66,0.6061,0.78,0.0896,94,206,300
4,1,11,17,0,5,1,1,0.36,0.3485,0.46,0.19399999999999998,41,539,580
3,1,6,22,0,6,0,1,0.78,0.7424,0.62,0.1642,38,134,172
2,0,6,20,0,0,0,1,0.7,0.6515,0.7,0.19399999999999998,86,146,232
1,1,1,17,0,6,0,2,0.2,0.1818,0.8,0.3881,7,99,106
2,1,6,4,0,2,1,3,0.5,0.4848,0.82,0.19399999999999998,1,4,5
3,0,9,3,0,2,1,1,0.58,0.5455,0.83,0.0,2,2,4
4,1,10,20,0,3,1,1,0.52,0.5,0.48,0.4925,21,371,392
2,1,4,18,0,3,1,3,0.4,0.4091,0.43,0.4179,39,546,585
2,0,4,18,0,3,1,3,0.66,0.6061,0.83,0.3881,46,366,412
1,0,3,5,0,2,1,1,0.2,0.2273,0.69,0.1045,2,8,10
3,1,8,14,0,6,0,1,0.76,0.6667,0.37,0.2836,242,356,598
4,1,10,7,0,5,1,3,0.54,0.5152,0.94,0.0,5,149,154
1,0,1,14,0,5,1,2,0.2,0.19699999999999998,0.4,0.2537,7,43,50
3,0,6,15,0,2,1,1,0.78,0.7424,0.59,0.2537,42,128,170
2,1,4,19,0,5,1,1,0.5,0.4848,0.27,0.3881,62,379,441
1,1,12,8,0,6,0,2,0.26,0.2424,0.81,0.0,9,35,44
3,1,8,22,0,5,1,2,0.7,0.6515,0.61,0.0,42,209,251
2,0,3,23,0,1,1,1,0.28,0.2576,0.24,0.2985,1,18,19
1,1,2,1,0,6,0,1,0.26,0.2727,0.7,0.1045,0,43,43
3,0,7,6,0,2,1,1,0.66,0.6212,0.74,0.0896,3,91,94
2,1,5,15,0,4,1,1,0.64,0.6212,0.36,0.2537,83,233,316
2,1,4,7,0,5,1,1,0.3,0.2879,0.49,0.2836,15,231,246
3,1,8,16,0,3,1,1,0.76,0.6667,0.37,0.1343,104,389,493
1,1,1,3,0,3,1,2,0.44,0.4394,0.51,0.4925,1,3,4
2,0,3,3,0,1,1,2,0.34,0.303,0.71,0.3284,0,1,1
2,0,5,23,0,3,1,1,0.52,0.5,0.94,0.0896,10,49,59
4,0,11,6,0,2,1,1,0.3,0.3333,0.87,0.0,3,96,99
1,0,3,14,0,0,0,1,0.4,0.4091,0.3,0.0,145,134,279
2,1,4,13,0,2,1,1,0.56,0.5303,0.19,0.2537,120,225,345
1,1,2,10,0,5,1,1,0.34,0.3182,0.71,0.2836,13,103,116
4,1,12,23,0,5,1,2,0.36,0.3636,0.93,0.0896,6,116,122
4,0,10,2,0,4,1,3,0.46,0.4545,0.94,0.0,3,5,8
3,1,9,23,0,3,1,1,0.56,0.5303,0.68,0.1045,16,111,127
3,1,7,1,0,5,1,1,0.66,0.5909,0.89,0.1343,2,9,11
4,1,10,7,0,3,1,2,0.6,0.5152,0.94,0.19399999999999998,11,504,515
1,0,2,9,0,0,0,1,0.22,0.2121,0.47,0.2836,7,48,55
2,0,4,8,0,2,1,1,0.58,0.5455,0.83,0.2985,32,417,449
2,1,4,8,0,3,1,1,0.3,0.2879,0.49,0.2239,14,581,595
2,1,6,0,0,4,1,1,0.52,0.5,0.77,0.1343,9,50,59
3,0,8,17,0,4,1,1,0.8,0.6970000000000001,0.29,0.2537,96,486,582
1,0,1,2,0,4,1,1,0.26,0.2727,0.56,0.0,0,2,2
3,1,7,1,0,6,0,1,0.72,0.6818,0.7,0.0896,11,69,80
2,0,4,5,0,5,1,1,0.34,0.3182,0.53,0.2239,0,16,16
1,0,3,8,0,4,1,3,0.38,0.3939,0.0,0.2836,1,43,44
3,0,8,10,0,2,1,1,0.82,0.7273,0.36,0.2985,50,90,140
1,1,1,14,0,2,1,1,0.44,0.4394,0.62,0.4925,12,120,132
4,1,12,21,0,1,1,2,0.46,0.4545,0.94,0.19399999999999998,21,224,245
1,1,12,20,0,6,0,2,0.3,0.2424,0.56,0.5522,2,64,66
4,1,11,2,0,6,0,1,0.32,0.2727,0.39,0.6119,10,22,32
1,0,12,2,0,6,0,2,0.32,0.3333,0.66,0.0896,4,22,26
2,1,3,9,0,4,1,1,0.48,0.4697,0.48,0.4179,22,299,321
4,1,10,12,0,5,1,1,0.64,0.6061,0.69,0.2239,74,258,332
4,1,11,19,0,2,1,1,0.3,0.2879,0.56,0.2239,15,356,371
2,1,4,13,0,2,1,1,0.62,0.6212,0.29,0.2537,52,187,239
3,1,8,1,0,2,1,1,0.68,0.6364,0.89,0.19399999999999998,4,17,21
4,0,10,7,0,2,1,1,0.42,0.4242,0.82,0.2836,11,298,309
3,1,8,7,0,4,1,1,0.64,0.6061,0.69,0.2239,16,448,464
2,1,6,14,0,1,1,2,0.82,0.7273,0.34,0.2836,66,193,259
3,1,8,6,0,2,1,1,0.56,0.5303,0.83,0.1045,5,164,169
3,1,8,16,0,3,1,1,0.8,0.7576,0.55,0.2836,93,386,479
3,1,7,2,0,1,1,1,0.7,0.6667,0.74,0.1045,4,11,15
1,1,2,6,0,3,1,1,0.3,0.303,0.61,0.1343,3,92,95
3,1,8,16,0,2,1,1,0.82,0.7121,0.33,0.3284,84,396,480
1,1,2,5,0,2,1,2,0.26,0.2727,0.65,0.1045,2,20,22
1,1,3,0,0,6,0,2,0.44,0.4394,0.94,0.0896,13,87,100
3,0,8,19,0,0,0,1,0.72,0.6970000000000001,0.79,0.1642,68,160,228
4,0,10,16,0,4,1,2,0.56,0.5303,0.73,0.1642,14,193,207
4,1,10,22,0,1,1,3,0.54,0.5152,0.77,0.0896,17,190,207
1,1,1,11,0,1,1,2,0.2,0.2273,0.93,0.0896,5,57,62
1,1,2,9,0,0,0,2,0.24,0.2273,0.7,0.2239,9,83,92
3,0,8,10,0,5,1,1,0.74,0.6818,0.55,0.1343,50,113,163
4,0,11,6,0,1,1,2,0.28,0.3182,0.93,0.0,2,97,99
4,1,11,4,0,6,0,1,0.26,0.2727,0.87,0.1045,2,4,6
1,1,2,1,0,0,0,2,0.24,0.2576,0.93,0.1045,5,46,51
1,0,3,20,0,3,1,1,0.36,0.3333,0.29,0.4179,9,86,95
1,1,12,10,0,6,0,1,0.26,0.2273,0.48,0.3284,13,105,118
3,1,6,18,0,6,0,1,0.88,0.7879,0.35,0.0,91,248,339
2,0,4,21,0,2,1,2,0.42,0.4242,0.82,0.19399999999999998,10,74,84
4,0,10,0,0,1,1,1,0.54,0.5152,0.56,0.3284,12,25,37
3,1,6,13,0,6,0,1,0.88,0.7727,0.3,0.2537,105,323,428
3,1,8,4,0,0,0,2,0.62,0.6061,0.65,0.1642,4,22,26
2,1,6,18,0,6,0,1,0.64,0.6212,0.36,0.0,171,341,512
3,0,9,13,0,0,0,1,0.74,0.6818,0.58,0.1045,119,231,350
2,0,6,16,0,6,0,2,0.76,0.6970000000000001,0.52,0.2239,193,275,468
4,1,11,20,0,4,1,2,0.38,0.3939,0.54,0.2537,16,280,296
2,0,4,21,0,1,1,1,0.66,0.6212,0.61,0.2537,39,119,158
2,0,4,14,0,4,1,1,0.5,0.4848,0.34,0.3881,68,160,228
1,1,2,23,0,4,1,1,0.32,0.303,0.49,0.2537,0,61,61
3,0,6,4,0,3,1,1,0.64,0.5758,0.83,0.0,3,8,11
4,1,10,23,0,2,1,1,0.54,0.5152,0.73,0.1045,9,102,111
3,0,8,21,0,3,1,1,0.7,0.6515,0.61,0.3582,47,189,236
2,1,4,9,0,6,0,1,0.4,0.4091,0.3,0.2537,103,173,276
3,1,8,14,0,2,1,1,0.76,0.6667,0.37,0.0896,110,192,302
3,0,8,20,0,2,1,1,0.66,0.6212,0.5,0.0,39,259,298
2,1,3,10,0,4,1,1,0.46,0.4545,0.47,0.4478,42,124,166
3,1,7,21,0,1,1,1,0.76,0.7273,0.66,0.1343,45,283,328
1,1,3,20,0,4,1,2,0.6,0.6212,0.43,0.3881,20,282,302
2,0,4,20,0,5,1,1,0.32,0.3182,0.53,0.19399999999999998,2,75,77
3,1,7,12,0,1,1,2,0.76,0.7121,0.58,0.1045,77,201,278
3,0,9,10,0,1,1,1,0.68,0.6364,0.62,0.1642,40,89,129
1,1,3,13,0,0,0,1,0.42,0.4242,0.41,0.2985,176,288,464
1,1,2,8,0,0,0,2,0.24,0.2273,0.56,0.19399999999999998,8,48,56
4,1,10,4,0,6,0,1,0.3,0.303,0.65,0.1642,2,9,11
1,0,2,0,0,1,1,1,0.24,0.2879,0.65,0.0,1,14,15
2,1,3,11,0,4,1,1,0.5,0.4848,0.45,0.4179,54,166,220
2,1,4,7,0,3,1,2,0.44,0.4394,0.62,0.0,12,354,366
3,1,9,13,0,6,0,1,0.68,0.6364,0.36,0.19399999999999998,327,377,704
2,0,6,5,0,2,1,1,0.54,0.5152,0.56,0.3284,3,23,26
1,1,3,21,0,1,1,1,0.6,0.6061,0.64,0.1642,33,190,223
3,0,8,1,0,2,1,1,0.66,0.6212,0.74,0.1045,4,8,12
1,0,1,9,0,1,1,2,0.16,0.1364,0.59,0.2985,0,112,112
2,1,6,8,0,4,1,1,0.6,0.6061,0.64,0.3284,37,682,719
4,0,11,2,0,0,0,1,0.26,0.303,0.81,0.0,6,23,29
1,1,12,12,0,1,1,2,0.28,0.303,0.56,0.0896,22,113,135
2,1,4,10,0,2,1,1,0.6,0.6212,0.38,0.4179,52,165,217
2,1,5,20,0,0,0,1,0.66,0.6212,0.61,0.4179,83,191,274
2,1,5,10,0,2,1,1,0.62,0.5909,0.78,0.2537,30,144,174
3,0,9,23,0,5,1,2,0.64,0.6061,0.73,0.1642,30,68,98
3,0,7,6,0,5,1,1,0.62,0.6061,0.61,0.1343,11,97,108
4,0,9,20,0,3,1,3,0.6,0.5606,0.83,0.2985,11,91,102
1,0,3,16,0,4,1,3,0.42,0.4242,0.0,0.2537,1,20,21
1,0,1,2,0,0,0,2,0.42,0.4242,1.0,0.2836,1,8,9
2,0,4,1,0,4,1,1,0.42,0.4242,0.47,0.1343,2,11,13
4,0,10,1,0,0,0,1,0.44,0.4394,0.47,0.1343,13,64,77
3,1,6,9,0,1,1,1,0.7,0.6515,0.65,0.19399999999999998,37,231,268
1,1,1,17,0,6,0,2,0.54,0.5152,0.43,0.1343,87,235,322
4,1,10,7,0,3,1,1,0.36,0.3636,0.81,0.1045,15,449,464
2,1,5,15,0,0,0,2,0.7,0.6364,0.39,0.4179,246,256,502
4,1,11,19,0,2,1,2,0.4,0.4091,0.71,0.0,23,361,384
4,0,12,9,0,4,1,1,0.24,0.2121,0.52,0.3881,7,218,225
1,0,2,0,0,4,1,1,0.22,0.2576,0.55,0.0896,0,11,11
3,1,8,22,0,0,0,1,0.7,0.6515,0.58,0.1343,40,141,181
1,0,3,0,0,2,1,1,0.32,0.3485,0.53,0.0,7,7,14
3,0,7,16,0,1,1,1,0.86,0.8485,0.56,0.3881,57,182,239
3,1,9,3,0,3,1,2,0.52,0.5,0.63,0.2537,1,4,5
1,0,3,23,0,4,1,2,0.18,0.2121,0.43,0.0896,0,23,23
3,0,8,11,0,5,1,2,0.72,0.6818,0.66,0.0896,45,120,165
2,1,4,5,0,3,1,1,0.42,0.4242,0.67,0.0896,0,27,27
4,0,10,5,0,5,1,1,0.34,0.3333,0.76,0.19399999999999998,0,31,31
1,0,1,17,0,0,0,1,0.14,0.1061,0.26,0.3881,5,50,55
1,1,3,10,0,3,1,1,0.36,0.3333,0.5,0.2985,20,127,147
2,1,6,1,0,5,1,1,0.64,0.6212,0.53,0.2239,0,34,34
1,1,1,9,0,6,0,1,0.22,0.2727,0.8,0.0,13,145,158
3,1,7,5,0,0,0,1,0.78,0.7424,0.62,0.0,1,5,6
2,0,4,8,0,1,1,2,0.52,0.5,0.88,0.2836,28,286,314
1,0,2,1,0,3,1,1,0.1,0.1061,0.36,0.2239,0,7,7
1,1,2,11,0,2,1,2,0.3,0.303,0.45,0.1642,5,107,112
3,0,9,10,0,2,1,1,0.68,0.6364,0.69,0.1343,42,93,135
2,1,6,7,0,2,1,3,0.62,0.5606,0.88,0.2537,16,287,303
1,0,3,21,0,2,1,3,0.32,0.3333,0.81,0.1045,2,53,55
2,0,4,17,0,2,1,1,0.42,0.4242,0.38,0.4179,27,246,273
2,0,4,1,0,4,1,1,0.52,0.5,0.45,0.2239,6,20,26
3,0,7,15,0,0,0,1,0.9,0.8485,0.42,0.2537,68,170,238
1,0,2,18,0,0,0,1,0.3,0.303,0.56,0.1642,13,65,78
2,0,5,15,0,4,1,2,0.82,0.7576,0.46,0.2836,40,101,141
2,1,5,8,0,0,0,1,0.64,0.5758,0.83,0.19399999999999998,69,82,151
3,0,7,6,0,6,0,1,0.6,0.5758,0.78,0.1642,16,21,37
2,0,3,22,0,3,1,2,0.32,0.3182,0.93,0.1642,6,38,44
2,1,3,23,0,3,1,1,0.54,0.5152,0.68,0.1343,12,81,93
3,0,7,11,0,4,1,1,0.82,0.7727,0.52,0.1343,30,112,142
2,0,4,0,0,1,1,1,0.46,0.4545,0.47,0.0896,15,24,39
2,0,5,8,0,0,0,2,0.62,0.5606,0.88,0.2239,34,62,96
3,0,9,7,0,4,1,1,0.6,0.5758,0.78,0.0,7,335,342
3,1,8,19,0,3,1,1,0.74,0.6970000000000001,0.66,0.2537,88,564,652
2,0,3,12,0,1,1,2,0.26,0.2727,0.25,0.0,8,71,79
1,1,2,20,0,5,1,2,0.32,0.3485,0.57,0.0,7,144,151
3,0,9,19,0,5,1,1,0.66,0.5909,0.89,0.1642,33,316,349
3,0,8,12,0,3,1,1,0.74,0.6818,0.55,0.3284,60,175,235
3,1,8,7,0,6,0,1,0.72,0.6970000000000001,0.77,0.1642,18,49,67
2,1,4,17,0,3,1,2,0.42,0.4242,0.77,0.19399999999999998,46,442,488
1,0,12,3,0,6,0,2,0.32,0.3333,0.7,0.0896,0,5,5
2,1,6,6,0,0,0,1,0.52,0.5,0.72,0.1045,7,16,23
2,1,3,20,0,0,0,1,0.48,0.4697,0.77,0.2239,63,196,259
3,1,9,7,0,0,0,1,0.54,0.5152,0.73,0.1642,20,50,70
2,1,5,20,0,3,1,3,0.5,0.4848,0.82,0.2239,3,48,51
3,0,8,22,0,2,1,2,0.78,0.7424,0.59,0.1642,22,169,191
3,1,9,8,0,2,1,1,0.54,0.5152,0.68,0.0896,48,702,750
2,1,6,3,0,5,1,1,0.56,0.5303,0.83,0.1642,2,3,5
4,0,12,14,0,0,0,1,0.3,0.3333,0.28,0.0,44,198,242
1,0,2,8,0,5,1,1,0.14,0.1515,0.74,0.1343,3,217,220
3,1,7,19,0,3,1,1,0.74,0.6667,0.48,0.2239,73,560,633
3,1,7,18,0,3,1,1,0.78,0.6818,0.38,0.2537,79,735,814
3,1,7,5,0,0,0,1,0.68,0.6364,0.89,0.1343,2,7,9
2,1,6,0,0,0,0,1,0.66,0.6212,0.69,0.1045,33,125,158
2,1,4,0,0,5,1,1,0.4,0.4091,0.43,0.0,12,49,61
4,1,10,5,0,2,1,1,0.42,0.4242,0.67,0.2537,5,47,52
2,1,5,4,0,2,1,2,0.56,0.5303,0.88,0.1642,0,7,7
1,1,1,17,0,1,1,2,0.24,0.2576,0.96,0.1045,6,270,276
3,0,8,20,0,4,1,1,0.64,0.5909,0.78,0.3582,33,192,225
4,1,9,16,0,0,0,1,0.6,0.6212,0.33,0.3284,254,437,691
3,1,7,7,0,1,1,1,0.7,0.6667,0.79,0.0896,14,455,469
3,1,7,8,0,4,1,1,0.8,0.7424,0.49,0.1343,36,514,550
1,1,1,15,0,2,1,1,0.44,0.4394,0.62,0.4925,6,123,129
1,1,2,23,0,3,1,1,0.46,0.4545,0.63,0.0896,22,75,97
3,1,8,11,0,6,0,1,0.72,0.6667,0.51,0.0,180,356,536
4,1,11,13,0,2,1,2,0.44,0.4394,0.58,0.0,49,218,267
4,1,10,5,0,4,1,1,0.44,0.4394,0.82,0.2239,1,41,42
4,1,10,1,0,5,1,1,0.54,0.5152,0.68,0.1045,3,43,46
4,0,10,7,0,6,0,3,0.26,0.2273,0.87,0.3582,1,6,7
3,1,8,11,0,2,1,1,0.7,0.6515,0.54,0.0,61,195,256
3,0,8,17,0,3,1,1,0.8,0.7424,0.49,0.2239,46,506,552
2,0,4,0,0,0,0,1,0.3,0.2879,0.65,0.19399999999999998,8,31,39
1,1,3,4,0,3,1,1,0.28,0.2576,0.61,0.3284,0,3,3
4,1,12,3,0,0,0,2,0.4,0.4091,0.87,0.1045,14,34,48
3,1,7,4,0,5,1,1,0.74,0.6970000000000001,0.66,0.2239,2,4,6
4,0,9,20,0,2,1,1,0.62,0.5909,0.78,0.0,17,221,238
1,1,2,4,0,5,1,2,0.28,0.2727,0.93,0.19399999999999998,0,1,1
3,1,9,13,0,3,1,1,0.6,0.6212,0.4,0.2537,55,234,289
1,0,1,23,0,0,0,2,0.2,0.2273,0.4,0.1045,0,18,18
4,0,12,16,0,0,0,1,0.42,0.4242,0.58,0.2239,64,266,330
4,0,10,20,0,0,0,1,0.54,0.5152,0.52,0.4627,49,129,178
3,1,8,10,0,2,1,2,0.74,0.6970000000000001,0.7,0.1343,89,161,250
4,1,12,10,0,1,1,2,0.44,0.4394,0.94,0.2239,12,121,133
4,1,9,6,0,6,0,1,0.5,0.4848,0.63,0.2537,4,33,37
1,1,12,20,0,1,1,3,0.24,0.2424,0.93,0.1343,6,17,23
3,1,8,12,0,1,1,2,0.78,0.7273,0.55,0.0896,72,213,285
1,1,12,18,0,5,1,1,0.24,0.2424,0.6,0.1343,16,197,213
1,1,2,21,0,5,1,1,0.42,0.4242,0.35,0.8059999999999999,1,151,152
2,0,6,6,0,4,1,2,0.72,0.7121,0.84,0.0896,13,105,118
1,0,3,15,0,5,1,2,0.68,0.6364,0.39,0.3582,62,111,173
1,0,2,9,0,0,0,1,0.28,0.303,0.87,0.0896,17,42,59
3,0,7,16,0,0,0,1,0.92,0.7727,0.17,0.2836,98,208,306
1,1,2,14,0,5,1,2,0.46,0.4545,0.67,0.1045,5,26,31
4,0,12,15,0,2,1,3,0.5,0.4848,1.0,0.19399999999999998,2,43,45
4,1,12,6,0,1,1,1,0.36,0.3788,0.93,0.0,2,136,138
4,1,11,15,0,4,1,2,0.38,0.3939,0.58,0.1642,26,191,217
3,1,9,16,1,1,0,1,0.74,0.6970000000000001,0.7,0.2239,165,335,500
2,1,4,21,0,6,0,3,0.36,0.3485,0.71,0.19399999999999998,12,72,84
2,0,5,15,0,3,1,1,0.6,0.5758,0.78,0.2537,34,133,167
4,0,12,14,0,5,1,2,0.34,0.3182,0.42,0.2239,13,115,128
4,1,9,7,0,2,1,1,0.44,0.4394,0.77,0.19399999999999998,17,539,556
1,1,2,9,0,1,1,1,0.18,0.2121,0.8,0.1045,8,269,277
1,0,3,9,0,2,1,2,0.3,0.3333,0.7,0.0,10,147,157
1,0,1,11,0,3,1,1,0.2,0.1818,0.51,0.3881,3,32,35
3,1,8,14,0,4,1,1,0.88,0.7727,0.32,0.2239,86,161,247
3,1,8,13,0,6,0,1,0.74,0.6515,0.4,0.19399999999999998,289,355,644
3,0,9,0,0,5,1,3,0.64,0.5606,0.94,0.19399999999999998,1,15,16
3,0,8,21,0,5,1,1,0.62,0.5758,0.83,0.1343,18,89,107
4,0,10,9,1,1,0,1,0.54,0.5152,0.77,0.0,58,161,219
3,1,6,4,0,3,1,1,0.6,0.6212,0.4,0.2537,0,11,11
1,1,3,21,0,0,0,1,0.42,0.4242,0.54,0.2239,37,110,147
1,1,1,8,0,0,0,1,0.12,0.1212,0.54,0.2239,2,34,36
1,1,3,3,0,1,1,1,0.22,0.2273,0.51,0.1642,0,1,1
2,1,5,12,0,2,1,1,0.8,0.7576,0.55,0.3284,56,181,237
3,1,7,12,0,6,0,1,0.84,0.7576,0.41,0.2239,157,330,487
1,1,2,21,0,0,0,3,0.26,0.2576,0.65,0.1642,3,33,36
3,1,6,0,0,4,1,1,0.74,0.6970000000000001,0.7,0.0896,16,53,69
4,1,10,2,0,3,1,2,0.46,0.4545,0.88,0.0,2,6,8
3,1,9,7,0,4,1,1,0.46,0.4545,0.82,0.1045,20,514,534
1,1,2,6,0,2,1,1,0.2,0.2576,0.75,0.0,3,83,86
2,0,6,3,0,3,1,1,0.68,0.6364,0.89,0.19399999999999998,0,6,6
1,0,2,18,0,2,1,2,0.24,0.2576,0.81,0.1045,3,165,168
4,1,10,1,0,1,1,1,0.44,0.4394,0.77,0.0896,5,13,18
2,1,5,9,0,2,1,2,0.56,0.5303,0.68,0.3582,37,258,295
1,1,12,13,0,1,1,2,0.26,0.2576,0.44,0.1642,38,165,203
2,0,5,9,0,2,1,1,0.8,0.7576,0.55,0.1343,22,153,175
2,1,4,17,0,1,1,3,0.3,0.2727,0.82,0.3284,13,219,232
2,1,3,20,0,4,1,1,0.46,0.4545,0.38,0.2985,34,301,335
3,0,9,6,0,3,1,2,0.54,0.5152,1.0,0.19399999999999998,5,112,117
4,0,9,4,0,6,0,1,0.56,0.5303,0.94,0.1045,1,7,8
4,0,11,6,0,0,0,2,0.42,0.4242,0.67,0.2537,3,6,9
1,1,3,20,0,6,0,1,0.44,0.4394,0.3,0.1343,28,121,149
1,1,1,3,0,0,0,1,0.26,0.2576,0.28,0.19399999999999998,4,17,21
3,0,7,8,0,5,1,2,0.84,0.8485,0.63,0.1642,30,292,322
4,1,11,20,0,6,0,1,0.44,0.4394,0.54,0.0,39,153,192
1,1,3,8,0,2,1,2,0.52,0.5,0.88,0.1045,28,488,516
2,1,3,16,0,1,1,1,0.48,0.4697,0.25,0.6418,60,245,305
4,0,11,11,0,3,1,1,0.46,0.4545,0.67,0.1642,21,131,152
2,0,5,14,0,5,1,1,0.62,0.6212,0.53,0.2239,66,131,197
1,1,12,10,0,5,1,2,0.26,0.2424,0.56,0.2537,77,85,162
2,1,6,23,0,5,1,1,0.62,0.6212,0.53,0.2537,46,176,222
4,0,10,7,0,6,0,3,0.42,0.4242,0.67,0.2537,6,30,36
4,1,10,14,0,5,1,1,0.74,0.6515,0.37,0.2239,113,287,400
3,1,8,15,0,3,1,1,0.76,0.6970000000000001,0.52,0.2537,70,196,266
2,1,4,3,0,6,0,1,0.36,0.3636,0.66,0.0896,6,26,32
2,1,6,19,0,1,1,2,0.76,0.6818,0.48,0.3284,89,507,596
4,0,12,20,0,2,1,3,0.46,0.4545,1.0,0.2985,3,107,110
4,1,11,13,0,5,1,2,0.4,0.4091,0.4,0.1642,21,241,262
2,1,5,20,0,4,1,1,0.52,0.5,0.4,0.3284,59,315,374
1,1,1,0,0,5,1,1,0.22,0.2576,0.75,0.0896,1,24,25
3,0,8,12,0,0,0,2,0.7,0.6667,0.79,0.2239,98,183,281
4,0,12,9,0,3,1,2,0.3,0.3333,0.61,0.0,9,230,239
3,1,8,21,0,0,0,1,0.64,0.5758,0.83,0.1343,26,140,166
1,0,2,18,0,6,0,1,0.36,0.3182,0.25,0.4478,21,67,88
3,1,7,6,1,3,0,1,0.66,0.6212,0.69,0.0,9,23,32
1,0,1,10,0,4,1,2,0.16,0.1364,0.5,0.3582,2,36,38
1,1,12,3,0,4,1,2,0.24,0.2273,0.87,0.2239,0,1,1
1,0,1,6,0,6,0,1,0.14,0.1667,0.63,0.1045,1,2,3
2,1,4,13,0,3,1,3,0.46,0.4545,0.59,0.0,13,51,64
1,0,3,4,0,0,0,1,0.26,0.2576,0.56,0.2239,2,1,3
4,1,10,1,0,6,0,2,0.5,0.4848,0.88,0.1343,23,123,146
4,0,11,14,0,5,1,1,0.34,0.3333,0.31,0.1343,31,123,154
1,0,1,10,0,4,1,1,0.26,0.2273,0.48,0.2985,1,56,57
3,1,8,10,0,4,1,1,0.72,0.6667,0.54,0.0,73,161,234
2,0,4,3,0,3,1,1,0.26,0.2727,0.6,0.1343,0,4,4
2,1,6,23,0,2,1,3,0.66,0.5909,0.94,0.2239,11,78,89
2,0,5,5,0,5,1,1,0.34,0.3485,0.81,0.1045,0,16,16
3,1,6,7,0,2,1,1,0.52,0.5,0.52,0.3582,21,531,552
3,1,6,1,0,3,1,1,0.6,0.6212,0.43,0.1642,5,18,23
1,0,12,10,0,4,1,2,0.4,0.4091,0.82,0.0896,13,128,141
2,1,5,21,0,5,1,1,0.7,0.6515,0.65,0.1343,62,193,255
2,1,5,3,0,3,1,1,0.56,0.5303,0.88,0.1045,1,5,6
4,1,12,22,0,1,1,2,0.42,0.4242,0.94,0.1343,5,49,54
1,1,3,15,0,5,1,3,0.46,0.4545,0.82,0.1045,19,88,107
4,0,10,22,0,5,1,1,0.5,0.4848,0.68,0.0,27,119,146
3,1,9,17,0,3,1,1,0.6,0.6212,0.38,0.2239,74,812,886
3,0,7,10,0,3,1,3,0.7,0.6667,0.79,0.0896,13,30,43
2,1,6,1,0,5,1,1,0.58,0.5455,0.78,0.19399999999999998,9,42,51
2,1,5,4,0,0,0,3,0.52,0.5,0.83,0.1642,9,7,16
1,1,3,18,0,4,1,2,0.62,0.6212,0.38,0.5522,45,545,590
4,0,10,6,0,5,1,1,0.28,0.2727,0.65,0.2537,1,74,75
3,1,8,3,0,4,1,1,0.62,0.5909,0.73,0.2537,0,4,4
4,0,10,0,0,2,1,2,0.54,0.5152,0.88,0.0,14,16,30
3,1,8,22,0,3,1,1,0.7,0.6515,0.61,0.1642,29,197,226
